재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_SharePremium	               주식발행초과금	7,642,785,000	7,642,785,000	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	            기타자본구성요소	358,696,876	358,696,876	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	dart_ConsiderationConversionRightsCapitalSurplus	               전환권대가	358,696,876	358,696,876	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Equity	            자본총계	8,605,078,738	8,520,894,790	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IssuedCapital	            자본금	423,000,000	423,000,000	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	180,596,862	96,412,914	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	10,163,176,190	10,030,814,127	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	            유동부채	880,000	660,000	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	dart_Payables	               미지급금	880,000	660,000	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Liabilities	            부채총계	1,558,097,452	1,509,919,337	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_NoncurrentLiabilities	            비유동부채	1,557,217,452	1,509,259,337	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	dart_ConvertibleBonds	               전환사채	1,516,130,355	1,459,252,824	
 재무상태표, 기타 - 별도	[469480]	IBKS제24호스팩	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	               이연법인세부채	41,087,097	50,006,513	
 재무상태표, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_CashAndDuefromBanks	         현금및예치금	259,088,000,000	170,257,000,000	
 재무상태표, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_LoansAtAmortisedCost	         상각후원가측정대출채권	88,300,000,000	59,900,000,000	
 재무상태표, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Assets	         자산총계	3,551,055,000,000	3,420,797,000,000	
 재무상태표, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome	         기타포괄손익-공정가치측정금융자산	302,999,000,000	200,000,000,000	
